6547,6578.2002,6547,6566.1001,125563600
6633.5,6633.5,6528.8999,6547,337948000
6609.8999,6652,6587.8999,6633.5,350346200
6598.2002,6618.1001,6586.1001,6609.8999,253486900
6576.7002,6620.5,6576.7002,6598.2002,380283900
6545.2998,6621,6545.2998,6576.7002,483625300
6466,6566.8999,6466,6545.2998,1144608500
6336.5,6466,6336.5,6466,967411900
6331.7998,6359.7002,6240.2998,6336.5,745851900
6182.7002,6331.7998,6144.7002,6331.7998,1037451400
6300.6001,6356.2998,6182.7002,6182.7002,985776000
6461.7002,6461.7002,6297.3999,6300.6001,793966500
6500,6521.7002,6441.2998,6461.7002,757393100
6529.5,6565.7998,6500,6500,692354700
6672.2002,6672.2002,6529.5,6529.5,951132300
6742.7998,6742.7998,6672.2002,6672.2002,513903800
6679.3999,6751.2998,6679.3999,6742.7998,678464700
6716.6001,6734,6672.7002,6679.3999,699897800
6742.1001,6753.2002,6713.7998,6716.6001,707002000
6656.3999,6744.2998,6656.3999,6742.1001,654954300
6722.6001,6722.6001,6637.3999,6656.3999,728046400
6723.3999,6734.7002,6667.1001,6722.6001,839390500
6729.2002,6749.8999,6713.7998,6723.3999,517208400
6731.1001,6765,6718.5,6729.2002,586890500
6729.7998,6750.8999,6709.2998,6731.1001,907288200
6750.7998,6764,6720.1001,6729.7998,680406300
6678.8999,6773.1001,6678.8999,6750.7998,845575400
6696.6001,6696.7998,6641.1001,6678.8999,640496600
6709.1001,6718.8999,6678.1001,6696.6001,802689100
6672,6714.1001,6671.7998,6709.1001,653233800
6654.3999,6681.6001,6616.1001,6672,537365300
6635.5,6654.3999,6610.1001,6654.3999,627535100
6611,6645.8999,6596.8999,6635.5,721388700
6627.3999,6629.2998,6588.8999,6611,703040700
6611.2998,6632.6001,6605.2998,6627.3999,764945500
6567.2002,6611.2998,6566.7998,6611.2998,575418400
6551.2002,6608.2002,6551.2002,6567.2002,764955100
6539.1001,6580.2002,6503.7998,6551.2002,799914900
6454,6539.1001,6454,6539.1001,769396700
6488,6510.2998,6444.8999,6454,816651600
6546.5,6559.6001,6478.5,6488,712567500
6463.6001,6553.3999,6463.6001,6546.5,1062914700
6453.8999,6483.2002,6378.2002,6463.6001,815851600
6402.2002,6475.3999,6402.2002,6453.8999,700842900
6363.5,6412,6363.5,6402.2002,800681500
6388.7002,6443.7998,6336.1001,6363.5,781565600
6419.2002,6419.2002,6372.3999,6388.7002,717827900
6399.7002,6430.2998,6313.2998,6419.2002,840402100
6372.2998,6401.5,6341.3999,6399.7002,727170300
6267.1001,6372.2998,6229.3999,6372.2998,856658100
6310.2998,6320.2998,6238.6001,6267.1001,723302900
6195.8999,6313,6188,6310.2998,1106053200
6211.6001,6283,6072.7002,6195.8999,1697447000
6392.7002,6405,6211.6001,6211.6001,1137435900
6366.2002,6403.3999,6304.2998,6392.7002,831098100
6340,6387.3999,6294.6001,6366.2002,846365400
6431.8999,6431.8999,6328.3999,6340,897708400
6482.2002,6544.2002,6425.2002,6431.8999,864389000
6495.6001,6502.3999,6453.7998,6482.2002,822967200
6563.7002,6563.7998,6495.6001,6495.6001,858099000
6527.8999,6588.2998,6527.8999,6563.7002,722223000
6446.3999,6542.8999,6446.3999,6527.8999,750613100
6557.5,6557.7002,6446.3999,6446.3999,807089800
6622.7002,6622.7998,6539.7002,6557.5,789707300
6646.6001,6658.8999,6601.6001,6622.7002,882273900
6649.3999,6653.8999,6608.7002,6646.6001,564786600
6639.7002,6664,6615.1001,6649.3999,589221500
6706.2998,6726.3999,6621.5,6639.7002,927894000
6676.1001,6707.2998,6652,6706.2998,793646000
6773.6001,6777.2998,6647.2002,6676.1001,762840800
6837.8999,6838.3999,6766.8999,6773.6001,675055200
6819.2998,6876,6819.2998,6837.8999,1551957500
6780.8999,6822.6001,6769.6001,6819.2998,644480400
6792.2002,6816.8999,6780.8999,6780.8999,596526700
6804.2002,6804.2998,6748.1001,6792.2002,592887700
6807,6813.8999,6771.7002,6804.2002,529231800
6799.6001,6832.2002,6799.3999,6807,552974800
6830.1001,6857.5,6764.8999,6799.6001,648015500
6829,6847.7998,6800,6830.1001,585612100
6834.7998,6846.2002,6812.5,6829,580798600
6855.1001,6855.1001,6773.7998,6834.7998,754127500
6878,6885,6829.1001,6855.1001,596549800
6873.6001,6904.8999,6866.2998,6878,689038700
